Event,Count,SysTime
Lick1,0,4363.7002560000001
Feed1,10619,4363.7163520000004
Lick1,1,4363.83824
Lick1,2,4364.2163200000005
Lick1,0,4364.3502399999998
Feed1,10620,4364.3622400000004
Lick1,1,4364.4862400000002
Lick1,2,4364.6262399999996
Lick1,0,4364.7282560000003
Feed1,10621,4364.740256
Lick1,1,4364.9642560000002
Lick1,2,4365.2062400000004
Lick1,0,4365.3422399999999
Feed1,10622,4365.3542399999997
Lick1,1,4365.7182400000002
Lick1,2,4365.9562560000004
Lick1,0,4366.0962559999998
Feed1,10623,4366.1082560000004
Lick1,1,4366.2302399999999
Lick1,2,4366.3702400000002
Lick1,0,4366.8822719999998
Feed1,10624,4366.8942399999996
Lick1,1,4367.0182720000003
Lick1,2,4367.1562880000001
Lick1,0,4367.3942719999995
Feed1,10625,4367.4102720000001
Lick1,1,4367.5342719999999
Lick1,2,4367.6682879999998
Lick1,0,4367.9062720000002
Feed1,10626,4367.9222719999998
Lick1,1,4368.1482880000003
Lick1,2,4368.2822720000004
Lick1,0,4368.8642879999998
Feed1,10627,4368.8802880000003
Lick1,1,4368.9662719999997
Lick1,2,4369.2082879999998
Lick1,0,4369.3442880000002
Feed1,10628,4369.3602879999999
Lick1,1,4369.6882880000003
Lick1,2,4369.7902720000002
Lick1,0,4370.0282880000004
Feed1,10629,4370.0442880000001
Lick1,1,4370.1302720000003
Lick1,2,4370.2682880000002
Lick1,0,4370.4042879999997
Feed1,10630,4370.4162880000003
Lick1,1,4370.5442880000001
Lick1,2,4370.7802879999999
Lick1,0,4371.3302720000002
Feed1,10631,4371.3422719999999
Lick1,1,4371.5682880000004
Lick1,2,4371.8062719999998
Lick1,0,4372.182272
Feed1,10632,4372.1982719999996
Lick1,1,4372.9362879999999
Lick1,2,4373.0702719999999
Lick1,0,4373.3122880000001
Feed1,10633,4373.3242879999998
Lick1,1,4373.4162880000003
Lick1,2,4373.5502720000004
Lick1,0,4373.7922879999996
Feed1,10634,4373.8042880000003
Lick1,1,4374.1682879999998
Lick1,2,4374.3042880000003
Lick1,0,4374.5442880000001
Feed1,10635,4374.5582720000002
Lick1,1,4374.9182719999999
Lick1,2,4375.160288
Lick1,0,4375.2942720000001
Feed1,10636,4375.3102719999997
Lick1,1,4375.5362880000002
Lick1,2,4375.6722879999998
Lick1,0,4375.8102719999997
Feed1,10637,4375.8222720000003
Lick1,1,4375.9462720000001
Lick1,2,4376.048288
Lick1,0,4376.1842880000004
Feed1,10638,4376.200288
Lick1,1,4376.3222720000003
Lick1,2,4376.5602879999997
Lick1,0,4376.700288
Feed1,10639,4376.7122879999997
Lick1,1,4377.2802879999999
Lick1,2,4377.6542719999998
Lick1,0,4377.8962879999999
Feed1,10640,4377.9082879999996
Lick1,1,4378.030272
Lick1,2,4378.3042880000003
Lick1,0,4378.4442879999997
Feed1,10641,4378.4562880000003
Lick1,1,4378.8862719999997
Lick1,2,4379.1282879999999
Lick1,0,4379.3662720000002
Feed1,10642,4379.3782719999999
Lick1,1,4379.5002880000002
Lick1,2,4379.8782719999999
Lick1,0,4380.1202880000001
Feed1,10643,4380.1322879999998
Lick1,1,4380.2542720000001
Lick1,2,4380.4962880000003
Lick1,0,4380.6322879999998
Feed1,10644,4380.6442880000004
Lick1,1,4380.8702720000001
Lick1,2,4381.1102719999999
Lick1,0,4381.6222719999996
Feed1,10645,4381.6362879999997
Lick1,1,4381.7622719999999
Lick1,2,4382.0322880000003
Lick1,0,4382.1722879999998
Feed1,10646,4382.1842880000004
Lick1,1,4382.3062719999998
Lick1,2,4382.4462720000001
Lick1,0,4382.6842880000004
Feed1,10647,4382.6962880000001
Lick1,1,4382.9262719999997
Lick1,2,4383.0602879999997
Lick1,0,4383.1962880000001
Feed1,10648,4383.2122879999997
Lick1,1,4383.3342720000001
Lick1,2,4383.6082880000004
Lick1,0,4383.8462719999998
Feed1,10649,4383.8602879999999
Lick1,1,4384.084288
Lick1,2,4384.2242880000003
Lick1,0,4384.4622719999998
Feed1,10650,4384.4782720000003
Lick1,1,4385.1122880000003
Lick1,2,4385.2482879999998
Lick1,0,4385.5222720000002
Feed1,10651,4385.5342719999999
Lick1,1,4385.7642880000003
Lick1,2,4385.8982720000004
Lick1,0,4386.0022719999997
Feed1,10652,4386.0142720000003
Lick1,1,4386.1362879999997
Lick1,2,4386.9602880000002
Lick1,0,4387.0943040000002
Feed1,10653,4387.1103039999998
Lick1,1,4387.3363200000003
Lick1,2,4387.4723199999999
Lick1,0,4387.6103039999998
Feed1,10654,4387.6223040000004
Lick1,1,4387.7463040000002
Lick1,2,4388.5323200000003
Lick1,0,4388.6683199999998
Feed1,10655,4388.6843200000003
Lick1,1,4388.7703039999997
Lick1,2,4389.35232
Lick1,0,4389.6263040000003
Feed1,10656,4389.642304
Lick1,1,4389.7283200000002
Lick1,2,4389.8683199999996
Lick1,0,4390.0023039999996
Feed1,10657,4390.0143040000003
Lick1,1,4390.2783040000004
Lick1,2,4390.4123200000004
Lick1,0,4390.5143040000003
Feed1,10658,4390.5303039999999
Lick1,1,4390.6543039999997
Lick1,2,4390.8923199999999
Lick1,0,4391.0303039999999
Feed1,10659,4391.04432
Lick1,1,4391.1663040000003
Lick1,2,4391.4403199999997
Lick1,0,4391.678304
Feed1,10660,4391.6943039999996
Lick1,1,4391.8183040000004
Lick1,2,4392.2263039999998
Lick1,0,4392.3623040000002
Feed1,10661,4392.3783039999998
Lick1,1,4392.5023039999996
Lick1,2,4392.6363199999996
Lick1,0,4392.8783039999998
Feed1,10662,4392.8903039999996
Lick1,1,4393.0143040000003
Lick1,2,4393.1483200000002
Lick1,0,4393.2883199999997
Feed1,10663,4393.3003200000003
Lick1,1,4393.6643199999999
Lick1,2,4393.9023040000002
Lick1,0,4394.0383039999997
Feed1,10664,4394.0543040000002
Lick1,1,4394.6883200000002
Lick1,2,4395.2003199999999
Lick1,0,4395.3403200000002
Feed1,10665,4395.35232
Lick1,1,4395.4743040000003
Lick1,2,4395.5783039999997
Lick1,0,4396.0563199999997
Feed1,10666,4396.0683200000003
Lick1,1,4396.2983039999999
Lick1,2,4396.6703040000002
Lick1,0,4396.9123200000004
Feed1,10667,4396.9243200000001
Lick1,1,4397.2903040000001
Lick1,2,4397.3923199999999
Lick1,0,4397.6303040000003
Feed1,10668,4397.6463039999999
Lick1,1,4397.7683200000001
Lick1,2,4397.9043199999996
Lick1,0,4398.1463039999999
Feed1,10669,4398.1583039999996
Lick1,1,4398.2483840000004
Lick1,2,4398.3823039999997
Lick1,0,4398.5183040000002
Feed1,10670,4398.5343039999998
Lick1,1,4398.7603200000003
Lick1,2,4398.9983039999997
Lick1,0,4399.1363199999996
Feed1,10671,4399.1483520000002
Lick1,1,4399.27232
Lick1,2,4399.4063040000001
Lick1,0,4399.5463040000004
Feed1,10672,4399.5583040000001
Lick1,1,4399.7843199999998
Lick1,2,4399.9223039999997
Lick1,0,4400.3323200000004
Feed1,10673,4400.3443200000002
Lick1,1,4400.5703039999999
Lick1,2,4400.7103040000002
Lick1,0,4401.0863040000004
Feed1,10674,4401.0983040000001
Lick1,1,4401.2223039999999
Lick1,2,4401.4583039999998
Lick1,0,4401.5983040000001
Feed1,10675,4401.6103039999998
Lick1,1,4401.7243200000003
Lick1,2,4402.0403200000001
Lick1,0,4402.1803200000004
Feed1,10676,4402.1923200000001
Lick1,1,4402.2823040000003
Lick1,2,4402.4183039999998
Lick1,0,4402.6923200000001
Feed1,10677,4402.7043199999998
Lick1,1,4402.794304
Lick1,2,4403.0363200000002
Lick1,0,4403.3763200000003
Feed1,10678,4403.38832
Lick1,1,4403.6163200000001
Lick1,2,4404.3003200000003
Lick1,0,4404.4363199999998
Feed1,10679,4404.4483200000004
Lick1,1,4404.5723200000002
Lick1,2,4404.7103040000002
Lick1,0,4404.986304
Feed1,10680,4404.9983039999997
Lick1,1,4405.3583040000003
Lick1,2,4405.9063040000001
Lick1,0,4406.1443200000003
Feed1,10681,4406.16032
Lick1,1,4406.6243199999999
Lick1,2,4406.7263039999998
Lick1,0,4406.9683199999999
Feed1,10682,4406.9803199999997
Lick1,1,4407.2063040000003
Lick1,2,4407.3443200000002
Lick1,0,4407.5823039999996
Feed1,10683,4407.5943040000002
Lick1,1,4407.8243199999997
Lick1,2,4408.062304
Lick1,0,4408.3023039999998
Feed1,10684,4408.3143040000004
Lick1,1,4408.5403200000001
Lick1,2,4408.6763199999996
Lick1,0,4408.9183039999998
Feed1,10685,4408.9303040000004
Lick1,1,4409.0523199999998
Lick1,2,4409.1923200000001
Lick1,0,4409.3263040000002
Feed1,10686,4409.3403200000002
Lick1,1,4409.5643200000004
Lick1,2,4409.7043199999998
Lick1,0,4409.9423040000001
Feed1,10687,4409.9583039999998
Lick1,1,4410.04432
Lick1,2,4410.4203200000002
Lick1,0,4410.5603199999996
Feed1,10688,4410.5723200000002
Lick1,1,4410.8303040000001
Lick1,2,4411.0723200000002
Lick1,0,4411.3103039999996
Feed1,10689,4411.3263040000002
Lick1,1,4411.5503040000003
Lick1,2,4411.92832
Lick1,0,4412.1663360000002
Feed1,10690,4412.1783359999999
Lick1,1,4412.5423360000004
Lick1,2,4412.6783359999999
Lick1,0,4412.9183359999997
Feed1,10691,4412.9323519999998
Lick1,1,4413.0543360000001
Lick1,2,4413.3283520000005
Lick1,0,4413.6683519999997
Feed1,10692,4413.6843520000002
Lick1,1,4413.808352
Lick1,2,4413.9423360000001
Lick1,0,4414.1843520000002
Feed1,10693,4414.1963519999999
Lick1,1,4414.3203519999997
Lick1,2,4414.5603520000004
Lick1,0,4414.6963519999999
Feed1,10694,4414.7083519999996
Lick1,1,4415.482336
Lick1,2,4415.6183360000005
Lick1,0,4415.8603519999997
Feed1,10695,4415.8723520000003
Lick1,1,4415.9943359999997
Lick1,2,4416.1343360000001
Lick1,0,4416.3723520000003
Feed1,10696,4416.384352
Lick1,1,4416.6143679999996
Lick1,2,4416.7483519999996
Lick1,0,4416.8503360000004
Feed1,10697,4416.8623360000001
Lick1,1,4416.9863359999999
Lick1,2,4417.2603520000002
Lick1,0,4417.5023359999996
Feed1,10698,4417.5143680000001
Lick1,1,4417.8743359999999
Lick1,2,4418.0143360000002
Lick1,0,4418.3903360000004
Feed1,10699,4418.4043519999996
Lick1,1,4418.5263359999999
Lick1,2,4419.0063360000004
Lick1,0,4419.2423360000003
Feed1,10700,4419.2583359999999
Lick1,1,4419.6203519999999
Lick1,2,4419.8623360000001
Lick1,0,4420.098336
Feed1,10701,4420.1143359999996
Lick1,1,4420.3403520000002
Lick1,2,4420.4763519999997
Lick1,0,4420.7183359999999
Feed1,10702,4420.7303359999996
Lick1,1,4420.9543359999998
Lick1,2,4421.0583360000001
Lick1,0,4421.4343360000003
Feed1,10703,4421.446336
Lick1,1,4421.8103359999996
Lick1,2,4422.1883520000001
Lick1,0,4422.5603520000004
Feed1,10704,4422.576352
Lick1,1,4422.9383360000002
Lick1,2,4423.1783359999999
Lick1,0,4423.4543359999998
Feed1,10705,4423.4663360000004
Lick1,1,4423.5563519999996
Lick1,2,4423.7943359999999
Lick1,0,4423.8963519999998
Feed1,10706,4423.9083520000004
Lick1,1,4424.0303359999998
Lick1,2,4424.1703360000001
Lick1,0,4424.4083520000004
Feed1,10707,4424.424352
Lick1,1,4424.6503359999997
Lick1,2,4424.8863359999996
Lick1,0,4425.2643520000001
Feed1,10708,4425.2763519999999
Lick1,1,4425.3983360000002
Lick1,2,4425.5383359999996
Lick1,0,4425.7763519999999
Feed1,10709,4425.7923520000004
Lick1,1,4426.2923520000004
Lick1,2,4426.3943360000003
Lick1,0,4426.5303359999998
Feed1,10710,4426.5423360000004
Lick1,1,4426.7663359999997
Lick1,2,4427.0083519999998
Lick1,0,4427.3863359999996
Feed1,10711,4427.3983360000002
Lick1,1,4427.6223360000004
Lick1,2,4427.7623359999998
Lick1,0,4428.1343360000001
Feed1,10712,4428.1523520000001
Lick1,1,4428.5123519999997
Lick1,2,4428.754336
Lick1,0,4429.1303360000002
Feed1,10713,4429.1423359999999
Lick1,1,4429.3683520000004
Lick1,2,4429.540352
Lick1,0,4429.6423359999999
Feed1,10714,4429.6543359999996
Lick1,1,4429.8804479999999
Lick1,2,4430.1223360000004
Lick1,0,4430.3583360000002
Feed1,10715,4430.370336
Lick1,1,4430.7363519999999
Lick1,2,4430.8383359999998
Lick1,0,4430.9743360000002
Feed1,10716,4430.9903359999998
Lick1,1,4431.214336
Lick1,2,4431.3503360000004
Lick1,0,4431.5923519999997
Feed1,10717,4431.6043520000003
Lick1,1,4431.7263359999997
Lick1,2,4431.9683519999999
Lick1,0,4432.5823360000004
Feed1,10718,4432.5943360000001
Lick1,1,4432.9603520000001
Lick1,2,4433.1983360000004
Lick1,0,4433.5743359999997
Feed1,10719,4433.5863360000003
Lick1,1,4433.9503359999999
Lick1,2,4434.0543360000001
Lick1,0,4434.290336
Feed1,10720,4434.308352
Lick1,1,4434.5323520000002
Lick1,2,4434.9103359999999
Lick1,0,4435.2863360000001
Feed1,10721,4435.2983359999998
Lick1,1,4435.3883519999999
Lick1,2,4435.5243520000004
Lick1,0,4435.8643519999996
Feed1,10722,4435.8803520000001
Lick1,1,4436.2403519999998
Lick1,2,4436.3423359999997
Lick1,0,4436.5843519999999
Feed1,10723,4436.5963519999996
Lick1,1,4436.6863359999998
Lick1,2,4436.790336
Lick1,0,4436.924352
Feed1,10724,4436.9403519999996
Lick1,1,4437.1983360000004
Lick1,2,4437.3003520000002
Lick1,0,4437.4043519999996
Feed1,10725,4437.4203520000001
Lick1,1,4437.5423360000004
Lick1,2,4437.6783359999999
Lick1,0,4437.8143360000004
Feed1,10726,4437.830336
Lick1,1,4438.1583360000004
Lick1,2,4438.2943359999999
Lick1,0,4438.808352
Feed1,10727,4438.8203519999997
Lick1,1,4439.0783359999996
Lick1,2,4439.1823359999999
Lick1,0,4439.5583360000001
Feed1,10728,4439.5743359999997
Lick1,1,4440.1403840000003
Lick1,2,4440.4143679999997
Lick1,0,4440.6203839999998
Feed1,10729,4440.6323839999995
Lick1,1,4440.8243839999996
Lick1,2,4441.0663679999998
Lick1,0,4441.3023679999997
Feed1,10730,4441.3163839999997
Lick1,1,4441.6463679999997
Lick1,2,4442.3643840000004
Lick1,0,4442.7403839999997
Feed1,10731,4442.7523840000003
Lick1,1,4442.978368
Lick1,2,4443.1183680000004
Lick1,0,4443.3543680000002
Feed1,10732,4443.3683840000003
Lick1,1,4443.5923839999996
Lick1,2,4443.6983680000003
Lick1,0,4443.8343679999998
Feed1,10733,4443.8463680000004
Lick1,1,4444.0723840000001
Lick1,2,4444.3143680000003
Lick1,0,4444.6543680000004
Feed1,10734,4444.6703680000001
Lick1,1,4444.7923840000003
Lick1,2,4444.8943680000002
Lick1,0,4445.0303679999997
Feed1,10735,4445.0423680000004
Lick1,1,4445.1323839999995
Lick1,2,4445.3743679999998
Lick1,0,4445.612384
Feed1,10736,4445.6243839999997
Lick1,1,4445.8523839999998
Lick1,2,4445.9563840000001
Lick1,0,4446.0903680000001
Feed1,10737,4446.1023679999998
Lick1,1,4446.3283840000004
Lick1,2,4446.6023679999998
Lick1,0,4446.9803840000004
Feed1,10738,4446.9923840000001
Lick1,1,4447.1143679999996
Lick1,2,4447.3563839999997
Lick1,0,4447.4923840000001
Feed1,10739,4447.5083839999998
Lick1,1,4447.7323839999999
Lick1,2,4448.5863680000002
Lick1,0,4448.826368
Feed1,10740,4448.8403840000001
Lick1,1,4449.0643840000002
Lick1,2,4449.5443839999998
Lick1,0,4449.7843839999996
Feed1,10741,4449.7983679999998
Lick1,1,4449.8883839999999
Lick1,2,4450.1263680000002
Lick1,0,4450.4703680000002
Feed1,10742,4450.482368
Lick1,1,4450.6043840000002
Lick1,2,4451.0503680000002
Lick1,0,4451.2883840000004
Feed1,10743,4451.3003840000001
Lick1,1,4451.3903680000003
Lick1,2,4451.5303679999997
Lick1,0,4451.902368
Feed1,10744,4451.920384
Lick1,1,4452.3823679999996
Lick1,2,4452.5223679999999
Lick1,0,4452.6243839999997
Feed1,10745,4452.6363840000004
Lick1,1,4453.0003839999999
Lick1,2,4453.1043840000002
Lick1,0,4453.3403840000001
Feed1,10746,4453.3523839999998
Lick1,1,4453.5783680000004
Lick1,2,4453.7183679999998
Lick1,0,4453.9543679999997
Feed1,10747,4453.9703680000002
Lick1,1,4454.094368
Lick1,2,4454.3683840000003
Lick1,0,4454.7083839999996
Feed1,10748,4454.7203840000002
Lick1,1,4454.844384
Lick1,2,4455.0863680000002
Lick1,0,4455.3223680000001
Feed1,10749,4455.3403840000001
Lick1,1,4455.5643840000002
Lick1,2,4456.4863679999999
Lick1,0,4456.728384
Feed1,10750,4456.7403839999997
Lick1,1,4456.8303679999999
Lick1,2,4457.2063680000001
Lick1,0,4457.4443840000004
Feed1,10751,4457.4563840000001
Lick1,1,4457.9243839999999
Lick1,2,4458.0263679999998
Lick1,0,4458.1623680000002
Feed1,10752,4458.1783679999999
Lick1,1,4458.2643840000001
Lick1,2,4458.5063680000003
Lick1,0,4458.7423680000002
Feed1,10753,4458.7603840000002
Lick1,1,4458.8823679999996
Lick1,2,4459.018368
Lick1,0,4459.1203839999998
Feed1,10754,4459.1323839999995
Lick1,1,4459.3623680000001
Lick1,2,4459.496384
Lick1,0,4459.6323839999995
Feed1,10755,4459.6483840000001
Lick1,1,4459.9763839999996
Lick1,2,4460.2143679999999
Lick1,0,4460.3523839999998
Feed1,10756,4460.3643840000004
Lick1,1,4460.7303680000005
Lick1,2,4460.8643840000004
Lick1,0,4461.0003839999999
Feed1,10757,4461.0163839999996
Lick1,1,4461.412448
Lick1,2,4461.5163839999996
Lick1,0,4461.6503679999996
Feed1,10758,4461.6643839999997
Lick1,1,4461.8883839999999
Lick1,2,4462.0283840000002
Lick1,0,4462.1623680000002
Feed1,10759,4462.1803840000002
Lick1,1,4462.3023679999997
Lick1,2,4462.5403839999999
Lick1,0,4462.8143680000003
Feed1,10760,4462.826368
Lick1,1,4462.9483840000003
Lick1,2,4463.1903679999996
Lick1,0,4463.4283839999998
Feed1,10761,4463.4443840000004
Lick1,1,4463.5683840000002
Lick1,2,4463.8063679999996
Lick1,0,4463.9403840000004
Feed1,10762,4463.9563840000001
Lick1,1,4464.2143679999999
Lick1,2,4464.3183680000002
Lick1,0,4464.4563840000001
Feed1,10763,4464.4683839999998
Lick1,1,4464.6943680000004
Lick1,2,4464.7963840000002
Lick1,0,4464.8983680000001
Feed1,10764,4464.9143679999997
Lick1,1,4465.0384000000004
Lick1,2,4465.2764159999997
Lick1,0,4465.4143999999997
Feed1,10765,4465.4284159999997
Lick1,1,4465.5504000000001
Lick1,2,4465.9604159999999
Lick1,0,4466.0983999999999
Feed1,10766,4466.1103999999996
Lick1,1,4466.2344000000003
Lick1,2,4466.5424000000003
Lick1,0,4466.7824000000001
Feed1,10767,4466.7964160000001
Lick1,1,4467.0204160000003
Lick1,2,4467.1564159999998
Lick1,0,4467.3984
Feed1,10768,4467.4103999999998
Lick1,1,4467.532416
Lick1,2,4468.0824000000002
Lick1,0,4468.4903999999997
Feed1,10769,4468.5044159999998
Lick1,1,4468.7284159999999
Lick1,2,4468.8684160000003
Lick1,0,4469.0024000000003
Feed1,10770,4469.0183999999999
Lick1,1,4469.2444159999995
Lick1,2,4469.5183999999999
Lick1,0,4469.7564160000002
Feed1,10771,4469.7684159999999
Lick1,1,4470.2364159999997
Lick1,2,4470.3383999999996
Lick1,0,4470.5764159999999
Feed1,10772,4470.5924160000004
Lick1,1,4470.7143999999998
Lick1,2,4470.9524160000001
Lick1,0,4471.2964160000001
Feed1,10773,4471.3084159999999
Lick1,1,4471.4324159999996
Lick1,2,4471.9103999999998
Lick1,0,4472.6984000000002
Feed1,10774,4472.7103999999999
Lick1,1,4472.800416
Lick1,2,4473.1764160000002
Lick1,0,4473.4143999999997
Feed1,10775,4473.4304000000002
Lick1,1,4473.7903999999999
Lick1,2,4474.032416
Lick1,0,4474.2704000000003
Feed1,10776,4474.2824000000001
Lick1,1,4474.5124159999996
Lick1,2,4474.6804160000002
Lick1,0,4476.0844159999997
Feed1,10777,4476.0964160000003
Lick1,1,4477.7604160000001
Lick1,2,4477.8944000000001
Lick1,0,4478.0343999999996
Feed1,10778,4478.0464000000002
Lick1,1,4478.5784960000001
Lick1,2,4478.7503999999999
Lick1,0,4479.8444159999999
Feed1,10779,4479.8564159999996
Lick1,1,4480.3244160000004
Lick1,2,4480.5663999999997
Lick1,0,4480.7004159999997
Feed1,10780,4480.7124160000003
Lick1,1,4480.8364160000001
Lick1,2,4481.1103999999996
Lick1,0,4481.2124160000003
Feed1,10781,4481.224416
Lick1,1,4481.4863999999998
Lick1,2,4481.5904
Lick1,0,4481.8263999999999
Feed1,10782,4481.8444159999999
Lick1,1,4481.9344000000001
Lick1,2,4482.0684160000001
Lick1,0,4482.5804159999998
Feed1,10783,4482.5924160000004
Lick1,1,4482.8224
Lick1,2,4483.4704000000002
Lick1,0,4483.572416
Feed1,10784,4483.5884159999996
Lick1,1,4483.6743999999999
Lick1,2,4483.7764159999997
Lick1,0,4483.916416
Feed1,10785,4483.9284159999997
Lick1,1,4484.0504000000001
Lick1,2,4484.1904000000004
Lick1,0,4484.4284159999997
Feed1,10786,4484.4404160000004
Lick1,1,4484.6704
Lick1,2,4484.8044159999999
Lick1,0,4485.1124159999999
Feed1,10787,4485.1244159999997
Lick1,1,4485.2143999999998
Lick1,2,4485.5904
Lick1,0,4485.7623999999996
Feed1,10788,4485.7764159999997
Lick1,1,4485.8984
Lick1,2,4486.0004159999999
Lick1,0,4486.1404160000002
Feed1,10789,4486.1524159999999
Lick1,1,4486.3084159999999
Lick1,2,4486.4103999999998
Lick1,0,4486.5504000000001
Feed1,10790,4486.5623999999998
Lick1,1,4486.6844160000001
Lick1,2,4487.1964159999998
Lick1,0,4487.3364160000001
Feed1,10791,4487.3484159999998
Lick1,1,4487.4704000000002
Lick1,2,4487.8484159999998
Lick1,0,4488.1544000000004
Feed1,10792,4488.1704
Lick1,1,4488.3964159999996
Lick1,2,4488.532416
Lick1,0,4488.6664000000001
Feed1,10793,4488.6844160000001
Lick1,1,4488.9423999999999
Lick1,2,4489.0444159999997
Lick1,0,4489.2864
Feed1,10794,4489.2983999999997
Lick1,1,4489.4204159999999
Lick1,2,4489.6944000000003
Lick1,0,4489.9324159999996
Feed1,10795,4489.9484160000002
Lick1,1,4490.0724479999999
Lick1,2,4490.4484480000001
Lick1,0,4490.8264319999998
Feed1,10796,4490.8384319999996
Lick1,1,4491.0624319999997
Lick1,2,4491.300448
Lick1,0,4491.4404480000003
Feed1,10797,4491.452448
Lick1,1,4492.2584319999996
Lick1,2,4492.7384320000001
Lick1,0,4492.8404479999999
Feed1,10798,4492.8524479999996
Lick1,1,4492.9424319999998
Lick1,2,4493.184448
Lick1,0,4493.2864319999999
Feed1,10799,4493.300448
Lick1,1,4494.1384319999997
Lick1,2,4494.3484479999997
Lick1,0,4494.4504319999996
Feed1,10800,4494.4624320000003
Lick1,1,4494.5864320000001
Lick1,2,4494.720448
Lick1,0,4495.0644480000001
Feed1,10801,4495.0764479999998
Lick1,1,4495.4424319999998
Lick1,2,4495.5764479999998
Lick1,0,4495.9204479999999
Feed1,10802,4495.9324479999996
Lick1,1,4496.1584320000002
Lick1,2,4496.4004480000003
Lick1,0,4496.6704319999999
Feed1,10803,4496.6864320000004
Lick1,1,4496.912448
Lick1,2,4497.0464320000001
Lick1,0,4497.3904320000001
Feed1,10804,4497.4044480000002
Lick1,1,4497.4944320000004
Lick1,2,4497.7304320000003
Lick1,0,4498.2104319999999
Feed1,10805,4498.2224319999996
Lick1,1,4498.452448
Lick1,2,4498.5864320000001
Lick1,0,4498.7224319999996
Feed1,10806,4498.7384320000001
Lick1,1,4498.9644479999997
Lick1,2,4499.0984319999998
Lick1,0,4499.2384320000001
Feed1,10807,4499.2504319999998
Lick1,1,4499.3744319999996
Lick1,2,4499.4764480000003
Lick1,0,4499.6104320000004
Feed1,10808,4499.626432
Lick1,1,4499.8524479999996
Lick1,2,4499.9544320000005
Lick1,0,4500.090432
Feed1,10809,4500.1064319999996
Lick1,1,4500.2304320000003
Lick1,2,4500.4664320000002
Lick1,0,4500.5704320000004
Feed1,10810,4500.5864320000001
Lick1,1,4500.8444479999998
Lick1,2,4500.9784319999999
Lick1,0,4501.3924479999996
Feed1,10811,4501.4044480000002
Lick1,1,4501.528448
Lick1,2,4501.9044480000002
Lick1,0,4502.1784319999997
Feed1,10812,4502.1924479999998
Lick1,1,4502.4164479999999
Lick1,2,4502.5564480000003
Lick1,0,4502.8264319999998
Feed1,10813,4502.8424320000004
Lick1,1,4502.9284479999997
Lick1,2,4503.202432
Lick1,0,4503.5804479999997
Feed1,10814,4503.5924480000003
Lick1,1,4503.6824319999996
Lick1,2,4503.9244479999998
Lick1,0,4504.1624320000001
Feed1,10815,4504.1744319999998
Lick1,1,4504.7764479999996
Lick1,2,4505.1524479999998
Lick1,0,4505.2924480000001
Feed1,10816,4505.3044479999999
Lick1,1,4505.5624319999997
Lick1,2,4505.6644480000004
Lick1,0,4505.9064319999998
Feed1,10817,4505.9184320000004
Lick1,1,4506.282432
Lick1,2,4506.6924479999998
Lick1,0,4506.7944319999997
Feed1,10818,4506.8064320000003
Lick1,1,4507.1724480000003
Lick1,2,4507.3064320000003
Lick1,0,4507.5484479999996
Feed1,10819,4507.5604480000002
Lick1,1,4507.9264320000002
Lick1,2,4508.0604480000002
Lick1,0,4508.2664320000003
Feed1,10820,4508.2784320000001
Lick1,1,4508.3684480000002
Lick1,2,4508.6104320000004
Lick1,0,4508.7444480000004
Feed1,10821,4508.7564480000001
Lick1,1,4508.8804479999999
Lick1,2,4508.9824319999998
Lick1,0,4509.2244479999999
Feed1,10822,4509.2364479999997
Lick1,1,4509.6344319999998
Lick1,2,4509.8744319999996
Lick1,0,4510.1124799999998
Feed1,10823,4510.1244800000004
Lick1,1,4510.2484800000002
Lick1,2,4510.5584639999997
Lick1,0,4510.662464
Feed1,10824,4510.6744639999997
Lick1,1,4510.79648
Lick1,2,4510.9324800000004
Lick1,0,4511.2064639999999
Feed1,10825,4511.2184639999996
Lick1,1,4511.3084799999997
Lick1,2,4511.6864640000003
Lick1,0,4512.0624639999996
Feed1,10826,4512.0744640000003
Lick1,1,4512.1984640000001
Lick1,2,4513.1884799999998
Lick1,0,4513.5664640000005
Feed1,10827,4513.5824640000001
Lick1,1,4513.7044800000003
Lick1,2,4513.8404799999998
Lick1,0,4519.3824640000003
Feed1,10828,4519.394464
Lick1,1,4519.4844800000001
Lick1,2,4519.7224640000004
Lick1,0,4519.8604800000003
Feed1,10829,4519.87248
Lick1,1,4520.0324799999999
Lick1,2,4520.1344639999998
Lick1,0,4520.37248
Feed1,10830,4520.3844799999997
Lick1,1,4520.68048
Lick1,2,4520.8184639999999
Lick1,0,4521.1584640000001
Feed1,10831,4521.1724800000002
Lick1,1,4521.4004800000002
Lick1,2,4521.91248
Lick1,0,4522.1504640000003
Feed1,10832,4522.1664639999999
Lick1,1,4522.2904639999997
Lick1,2,4522.6984640000001
Lick1,0,4522.9364800000003
Feed1,10833,4522.9524799999999
Lick1,1,4523.3464640000002
Lick1,2,4523.6904640000002
Lick1,0,4524.1364800000001
Feed1,10834,4524.1484799999998
Lick1,1,4524.4764800000003
Lick1,2,4524.7144639999997
Lick1,0,4524.854464
Feed1,10835,4524.8664639999997
Lick1,1,4525.0904639999999
Lick1,2,4525.3344639999996
Lick1,0,4525.9464639999997
Feed1,10836,4525.9604799999997
Lick1,1,4526.0504639999999
Lick1,2,4526.1884799999998
Lick1,0,4526.2904639999997
Feed1,10837,4526.3044799999998
Lick1,1,4526.5284799999999
Lick1,2,4526.7664640000003
