18.099
18.966
19.399
19.533
20.333
20.666
21.966
22.366
24.432
87.997
88.83
90.296
90.396
90.563
90.763
91.863
93.163
93.296
93.796
93.93
94.263
94.43
94.563
94.896
95.896
95.996
96.43
96.93
97.163
97.963
98.263
98.829
99.229
99.529
99.663
100.1
100.2
100.46
101.23
101.7
101.8
101.9
102
102.1
102.2
102.3
102.4
102.63
102.73
102.83
103.43
103.66
104.93
105.03
105.26
106.13
106.23
108.33
108.9
109.7
110.46
112.8
113
113.33
113.43
116.56
117
117.73
117.83
118.06
118.5
120.86
123.8
124.93
125.26
125.66
125.76
126.63
127.03
128.3
128.4
128.5
128.66
129.03
129.16
129.26
129.76
129.86
130.03
130.36
130.46
130.56
130.89
130.99
131.69
132.13
132.36
132.73
132.83
132.93
133.46
133.83
133.93
134.26
134.36
134.69
134.79
135.16
135.26
135.83
135.93
136.16
136.29
136.43
136.76
136.89
137.03
137.26
137.69
137.79
138.83
139.09
139.19
139.76
140.19
140.43
140.53
140.76
140.86
141.06
141.53
141.76
142.39
142.66
142.79
143.13
143.73
144.09
144.63
144.73
145.23
145.36
145.46
145.59
145.83
145.96
146.23
146.33
146.79
147.69
148.16
148.89
149.16
149.39
149.49
149.73
150.03
150.26
151.03
151.59
151.76
152.43
153.86
153.96
154.43
154.56
154.89
160.06
207.23
207.36
207.63
207.73
208.86
209.19
209.59
210.13
210.36
210.46
210.56
210.69
210.93
211.16
211.49
211.59
211.69
212.36
212.59
212.69
212.93
213.03
213.13
213.39
213.66
213.76
213.99
214.23
214.33
214.43
215.12
215.22
215.79
216.02
220.79
221.69
221.79
279.82
281.16
281.26
281.39
281.69
281.92
282.29
282.59
282.92
283.02
283.99
284.09
284.32
284.52
284.62
284.86
284.96
285.32
285.56
285.89
285.99
286.19
286.66
286.86
286.96
287.06
287.56
287.69
288.29
288.86
289.12
289.39
289.66
289.79
289.89
290.42
290.52
290.62
290.96
291.06
291.16
291.26
291.36
291.62
291.86
292.22
292.36
292.82
293.12
293.22
293.36
293.69
293.92
294.22
294.32
294.46
294.82
294.92
295.19
295.32
295.59
296.12
296.82
296.96
297.09
297.69
297.79
297.89
298.02
298.16
298.42
299.12
299.42
299.56
299.79
324.45
324.62
324.72
324.82
324.92
325.52
326.02
326.79
326.89
327.12
327.49
327.75
327.89
328.12
328.35
328.49
328.69
328.79
329.05
329.15
329.49
332.65
377.09
377.32
377.79
378.25
378.35
378.82
379.05
379.15
379.52
379.62
379.92
380.55
380.65
380.75
381.12
381.39
382.32
382.65
382.75
383.69
385.39
386.69
386.82
387.49
388.58
389.22
390.05
390.85
391.35
391.45
391.55
392.12
392.25
392.45
421.05
442.38
442.75
447.52
448.08
450.08
450.22
450.75
451.22
451.42
452.38
452.68
453.45
453.78
455.22
455.32
455.68
455.98
457.32
458.38
458.68
458.85
459.72
460.18
460.35
462.68
524.98
525.78
525.91
526.15
528.81
529.31
529.85
530.25
530.35
536.11
536.35
536.95
537.15
538.05
538.31
538.51
538.68
542.68
543.38
543.55
544.35
544.91
545.01
545.91
546.28
547.25
547.51
547.65
548.91
549.05
549.85
552.08
594.41
594.81
594.91
595.38
595.64
595.98
596.08
596.31
596.64
597.01
597.34
597.44
597.68
597.91
598.01
598.28
598.51
598.74
598.84
599.08
599.41
599.68
599.78
599.91
600.01
600.24
600.34
600.68
600.91
601.14
601.38
601.61
602.01
602.34
602.44
602.78
603.41
603.74
604.04
604.41
604.78
605.01
605.11
605.21
605.34
605.44
605.58
605.68
605.91
606.08
606.18
606.31
606.74
606.98
607.21
607.48
607.58
607.71
607.94
608.18
608.41
608.58
608.81
608.94
609.04
609.18
609.41
609.64
609.74
610.14
610.38
610.51
610.61
610.74
610.84
610.98
611.08
611.24
611.71
611.81
611.94
612.18
612.41
612.78
612.91
613.04
613.18
613.31
613.54
613.64
613.81
614.18
614.31
614.68
